"","Country1","Country2","year","dcaAnyV2","MutualEnemies","MilitaryExpenditure","ArmsTrade","GeoDistance","RegimeSimilarity","BilateralTrade","GDP","MutualDegree","TriadicClosure","PriorDCAs","SharedAlliance"
"23","DZ","PK","1980",0,0,0.743304400444772,0.916290631874167,6235.96,0.0421179125603642,1.06125650212434,0.582318906264156,0,0,0,0
"24","DZ","PT","1980",0,0,0.0245863220292859,1.09861195533489,1142.037,0.43375220333288,3.23080435620778,0.252503057583237,0,0,0,0
"25","DZ","KR","1980",0,0,0.869246586433893,2.86220072378663,10092.58,0.0157156681493468,0.625938430866495,0.434627521435367,0,0,0,0
"26","DZ","ZA","1980",0,0,0.327624568664496,2.10006068262408,7643.214,0.0112928391793448,0,0.747383455463957,0,0,0,0
"27","DZ","ES","1980",0,0,0.117804405343514,0.510825557099333,697.6899,0.454644194635574,6.99894790236499,1.70345270528435,0,0,0,0
"28","DZ","SE","1980",0,0,0.234904306211285,3.26448617582303,2681.817,0.493156999991647,4.90186147827012,1.20916594043681,0,0,0,0
"29","DZ","CH","1980",0,0,0.146770755630039,4.48676179014731,1282.561,0.486932153820292,5.45288220345755,1.06271318417499,0,0,0,0
"30","DZ","TR","1980",0,0,0.457231671809728,1.3437346235127,2472.361,0.114256868535118,3.41600388897913,0.485678003602501,0,0,0,0
"31","DZ","GB","1980",0,0,0.663003753101684,5.57910053127133,1874.845,0.425779385212701,6.4652890082949,2.59086325042685,0,0,0,0
"32","DZ","US","1980",0,0,0.684959644902322,7.49238866331908,7887,0.450843353875918,8.94014187388169,4.21176492247312,0,0,0,0
"33","AR","AU","1980",0,0,0.232398884168848,2.70804926776938,12018.27,0.510268882543481,4.53517679271754,0.667242779621649,0,0,0,0
"34","AR","AT","1980",0,0,0.526863644650087,3.98898306508329,11742.89,0.486601361593755,4.26801767603343,0.0602020706874207,0,0,0,0
"35","AR","BE","1980",0,0,0.0362320785497618,0,11297.56,0.486791421463186,5.7116034773922,0.499531398624825,0,0,0,0
"36","AR","BR","1980",0,0,0.650658894182193,5.06890320851004,2089.281,0.0909717782057267,7.59997052542635,1.12640825658552,0,0,0,1
"37","AR","CA","1980",0,0,0.393891677294891,4.91265389308949,9291.2085,0.465665227647137,4.9744552866415,1.27264747755934,0,0,0,0
"38","AR","CL","1980",0,0,0.601779671875478,13.8155115579638,941.6383,0.0256825891592825,6.02368971860993,0.974749915546848,0,0,0,1
"39","AR","DK","1980",0,0,0.19787193205466,2.89037081345222,11998.34,0.528479631360496,5.2014759600142,0.0832923822638847,0,0,0,0
"40","AR","EG","1980",0,0,0.557820438554246,3.36729486446973,11921.36,0.0456341452093232,3.24454357161678,1.26738622446904,0,0,0,0
"41","AR","FR","1980",0,0,0.0136289092843285,8.24826644770911,10921.86,0.485460243173999,6.50985644429749,2.19992337947384,0,0,0,0
"42","AR","HU","1980",0,0,0.0577357076518354,1.38629361112036,11965.87,0.0214140945038164,2.61006979274201,1.20601085998471,0,0,0,0
"43","AR","ID","1980",0,0,0.0453512474108957,1.38629361112036,15568.05,0.0195964629824919,2.29857707159651,0.0599678926040426,0,0,0,0
"44","AR","IE","1980",0,0,0.430428631587726,2.19722368844782,10904.64,0.461580810804913,2.82197394742052,1.26379564123442,0,0,0,0
"45","AR","IR","1980",0,0,0.436642643330673,0,13869.85,0.0217167121487346,3.99157326571552,0.203830567504905,0,0,0,0
"46","AR","IQ","1980",0,0,0.462840756257534,3.33220354588999,13245.13,0.0317287491848605,3.7728987906615,0.381184210280146,0,0,0,0
"47","AR","IL","1980",0,0,1.58095807352907,5.5412625490805,12343.8,0.425061571090656,4.22053658745986,1.1105514593779,0,0,0,0
"48","AR","IT","1980",0,0,0.394183053674076,7.0664659709907,11205.74,0.45001545598001,6.98302980616017,1.82704600203759,0,0,0,0
"49","AR","JP","1980",0,0,0.765309466737289,5.11799281840528,18297.72,0.463916805637864,7.14593710646678,2.68611084634772,0,0,0,0
"50","AR","KW","1980",0,0,0.0511305792166568,3.29583590304187,13346.94,0.0125981079323002,1.78086701121243,0.98854597405915,0,0,0,0
"51","AR","LY","1980",0,0,0.0440382518130629,4.55387590212736,10805.2,0.0218827112495078,0.500775275791277,0.630863149619003,0,0,0,0
"52","AR","NO","1980",0,0,0.124529917982475,4.86753345814839,12192.73,0.499256172083173,3.90580368548946,0.177585820827048,0,0,0,0
"53","AR","NL","1980",0,0,0.0798723260379057,6.41673128414681,11426.26,0.486601361593755,6.50261011968489,0.931939051326591,0,0,0,0
"54","AR","PK","1980",0,0,0.464638993415942,2.70804926776938,15374.71,0.00807207115064719,2.77258872223978,1.17975977959986,0,0,0,0
"55","AR","PT","1980",0,0,0.303251729058116,0.693146680560321,9621.497,0.467798044742597,4.16960661459755,0.84994393091894,0,0,0,0
"56","AR","KR","1980",0,0,0.590581179405063,4.65395935968183,19137.75,0.0497615095590638,4.16449233766178,0.162813351900336,0,0,0,0
"57","AR","ZA","1980",0,0,0.0489591616356666,3.89181931851929,8024.234,0.0453386805890618,4.24792363585652,0.149942582128254,0,0,0,0
"58","AR","ES","1980",0,0,0.160861001685316,2.30258419299454,10055.9,0.488690036045291,6.46379357988095,1.10601183194865,0,0,0,0
"59","AR","SE","1980",0,0,0.0437611008175449,5.05624481171823,12393.87,0.527202841401364,5.27192200385117,0.611725067101105,0,0,0,0
"60","AR","CH","1980",0,0,0.425436162658869,6.27852042604252,11224.97,0.520977995230009,5.65731960024586,0.465272310839282,0,0,0,0
"61","AR","TR","1980",0,0,0.178566264780899,3.13549325940791,12462.04,0.148302709944835,2.10900031964954,0.111762869733202,0,0,0,0
"62","AR","GB","1980",0,0,0.384338346072854,7.37085916716654,11128.22,0.459825226622418,6.41340972644735,1.99342237709115,0,0,0,0
"63","AR","US","1980",0,0,0.406294237873493,9.28414729921429,8608.022,0.484889195285635,8.06251157826829,3.61432404913742,0,0,0,1
"64","AU","AT","1980",0,0,0.294464760481238,1.28093379731392,15559.91,0.0236675209497265,4.56570141086998,0.607040708934228,0,0,0,0
"65","AU","BE","1980",0,0,0.26863096271861,2.70804926776938,16277.455,0.0234774610802957,5.92199412411146,0.167711380996824,0,0,0,0
"66","AU","BR","1980",0,0,0.418260010013345,2.36085394074066,13983.36,0.419297104337755,5.08952040894075,0.459165476963868,0,0,0,0
"67","AU","CA","1980",0,0,0.161492793126043,2.20460462532012,15223.99,0.0446036548963441,6.99388710261142,0.60540469793769,0,0,0,0
"68","AU","CL","1980",0,0,0.834178556044326,16.5235608257331,11568.01,0.535951471702764,3.27032910645712,1.6419926951685,0,0,0,0
"69","AU","DK","1980",0,0,0.034526952114188,0.182321545682843,15687.46,0.0182107488170147,4.76499047743553,0.750535161885534,0,0,0,0
"70","AU","EG","1980",0,0,0.790219322723094,0.659245596700355,13834.26,0.464634737334158,4.43366984408403,1.93462900409069,0,0,0,0
"71","AU","FR","1980",0,0,0.246027793453177,5.54021717993974,16464.9,0.0248086393694823,6.88614341600568,1.53268059985219,0,0,0,0
"72","AU","HU","1980",0,0,0.290134591820684,1.32175565664902,15262.11,0.488854788039665,4.06027061637705,1.87325363960636,0,0,0,0
"73","AU","ID","1980",0,0,0.187047636757953,1.32175565664902,4883.979,0.49067241956099,6.70400983688319,0.727210672225691,0,0,0,0
"74","AU","IE","1980",0,0,0.198029747418878,0.510825579321551,16859.13,0.0486880717385689,4.26422798795815,1.93103842085607,0,0,0,0
"75","AU","IR","1980",0,0,0.669041527499521,2.70804926776938,12296.94,0.488552170394747,5.43581587973367,0.463412212116744,0,0,0,0
"76","AU","IQ","1980",0,0,0.695239640426382,0.624154278120614,12804.77,0.541997631728342,6.05591712705272,1.0484269899018,0,0,0,0
"77","AU","IL","1980",0,0,1.81335695769792,2.83321328131112,13586.19,0.0852073114528251,4.52515245633593,1.77779423899955,0,0,0,0
"78","AU","IT","1980",0,0,0.161784169505227,4.35841670322133,15799.78,0.0602534265634719,7.03908174253619,1.15980322241594,0,0,0,0
"79","AU","JP","1980",0,0,0.53291058256844,2.40994355063591,7789.92,0.0463520769056175,9.29133308978562,2.01886806672607,0,0,0,0
"80","AU","KW","1980",0,0,0.283529463385505,0.58778663527249,12322.21,0.497670774611181,6.17674009075018,1.6557887536808,0,0,0,0
"81","AU","LY","1980",0,0,0.188360632355785,1.84582663435798,15261.7,0.532151593792989,4.28908866644945,1.29810592924065,0,0,0,0
"82","AU","NO","1980",0,0,0.107868966186373,2.15948419037901,15611.19,0.0110127104603085,5.1437083066807,0.844828600448697,0,0,0,0
"83","AU","NL","1980",0,0,0.152526558130943,3.70868201637744,16186.89,0.0236675209497265,6.07309059294751,0.264696271704942,0,0,0,0
"84","AU","PK","1980",0,0,0.697037877584791,0,10463.18,0.518340953694129,4.32585299020114,1.84700255922151,0,0,0,0
"85","AU","PT","1980",0,0,0.0708528448892674,2.01490258720905,17572.81,0.0424708378008846,3.70598233743754,1.51718671054059,0,0,0,0
"86","AU","KR","1980",0,0,0.822980063573912,1.94591009191246,8080.573,0.460507372984418,6.80033711448284,0.830056131521985,0,0,0,0
"87","AU","ZA","1980",0,0,0.281358045804515,1.18377005074991,10412.12,0.46493020195442,5.58941854967347,0.517300197493395,0,0,0,0
"88","AU","ES","1980",0,0,0.0715378824835322,0.405465074774835,17016.02,0.0215788464981905,5.30797062357617,0.438769052327,0,0,0,0
"89","AU","SE","1980",0,0,0.188637783351303,2.34819554394886,15348.12,0.0169339588578821,6.17122029419235,0.0555177125205439,0,0,0,0
"90","AU","CH","1980",0,0,0.19303727849002,3.57047115827314,16122.7,0.0107091126865271,5.60899549129408,0.201970468782367,0,0,0,0
"91","AU","TR","1980",0,0,0.410965148949747,0.427443991638533,14112.3,0.361966172598646,2.97399778140798,0.779005649354851,0,0,0,0
"92","AU","GB","1980",0,0,0.616737230241703,4.66280989939717,16563.96,0.0504436559210633,8.07408537325275,1.3261795974695,0,0,0,0
"93","AU","US","1980",0,0,0.638693122042341,6.57609803144491,14589.17,0.0253796872578469,8.94391608977945,2.94708126951577,0,0,0,1
"94","AT","BE","1980",0,0,0.563095723199848,3.98898306508329,840.9505,0.00019005986943077,6.61323526768964,0.439329327937404,0,0,0,0
"95","AT","BR","1980",0,0,0.123795249532107,1.07992014342675,9395.406,0.395629583388028,5.20020827343772,1.0662061858981,0,0,0,0
"96","AT","CA","1980",0,0,0.132971967355195,0.923670828006202,6991.4155,0.0209361339466176,5.32447232402489,1.21244540687192,0,0,0,0
"97","AT","CL","1980",0,0,1.12864331652556,17.8044946230471,12418.73,0.512283950753038,3.50855595986289,1.03495198623427,0,0,0,0
"98","AT","DK","1980",0,0,0.328991712595426,1.09861225163107,920.8346,0.0418782697667411,5.93354405178122,0.143494452951305,0,0,0,0
"99","AT","EG","1980",0,0,1.08468408320433,0.621688200613562,2400.535,0.440967216384432,4.03530203926866,1.32758829515646,0,0,0,0
"100","AT","FR","1980",0,0,0.540492553934415,4.25928338262582,920.6031,0.00114111841975584,7.38504480152867,2.13972130878642,0,0,0,0
"101","AT","HU","1980",0,0,0.584599352301922,2.60268945396293,265.8308,0.465187267089939,6.7265091197409,1.26621293067213,0,0,0,0
"102","AT","ID","1980",0,0,0.481512397239191,2.60268945396293,10623.51,0.467004898611263,3.49347265777133,0.120169963291463,0,0,0,0
"103","AT","IE","1980",0,0,0.0964350130623605,1.79175937663547,1654.2,0.0250205507888425,4.4056211323616,1.32399771192184,0,0,0,0
"104","AT","IR","1980",0,0,0.96350628798076,3.98898306508329,3308.603,0.46488464944502,5.95713186802748,0.143628496817485,0,0,0,0
"105","AT","IQ","1980",0,0,0.989704400907621,0.656779519193304,2926.107,0.518330110778615,6.57312132368599,0.441386280967567,0,0,0,0
"106","AT","IL","1980",0,0,2.10782171817916,1.5522794839972,2424.996,0.0615397905030987,4.53903036211602,1.17075353006532,0,0,0,0
"107","AT","IT","1980",0,0,0.132680590976011,3.07748290590741,618.7315,0.0365859056137454,8.32151885776896,1.76684393135017,0,0,0,0
"108","AT","JP","1980",0,0,0.238445822087202,1.12900975332199,9106.568,0.022684555955891,6.63489614855915,2.6259087756603,0,0,0,0
"109","AT","KW","1980",0,0,0.577994223866743,0.693147162041427,3484.943,0.474003253661455,3.46573590279973,1.04874804474657,0,0,0,0
"110","AT","LY","1980",0,0,0.482825392837024,0.564892837044063,1783.387,0.508484072843263,6.0043807970537,0.691065220306424,0,0,0,0
"111","AT","NO","1980",0,0,0.402333726667611,0.878550393065098,1429.093,0.012654810489418,5.68150281604944,0.237787891514468,0,0,0,0
"112","AT","NL","1980",0,0,0.446991318612181,2.42774821906352,853.012,0,7.00967989870406,0.87173698063917,0,0,0,0
"113","AT","PK","1980",0,0,0.991502638066029,1.28093379731392,5142.399,0.494673432744402,2.98770010185673,1.23996185028728,0,0,0,0
"114","AT","PT","1980",0,0,0.223611915591971,3.29583638452297,2167.879,0.0188033168511581,4.78222791310695,0.91014600160636,0,0,0,0
"115","AT","KR","1980",0,0,1.11744482405515,0.664976294598542,8466.319,0.436839852034691,4.50976002318563,0.223015422587757,0,0,0,0
"116","AT","ZA","1980",0,0,0.575822806285753,0.0971637465640036,8640.589,0.441262681004693,5.22520884093504,0.0897405114408336,0,0,0,0
"117","AT","ES","1980",0,0,0.36600264296477,1.68639887208875,1628.711,0.00208867445153593,5.4554919981923,1.04580976126123,0,0,0,0
"118","AT","SE","1980",0,0,0.483102543832542,1.06726174663494,1194.509,0.0406014798076085,6.81925186946535,0.551522996413684,0,0,0,0
"119","AT","CH","1980",0,0,0.101427481991218,2.28953736095923,477.5437,0.0343766336362535,7.83589552721344,0.405070240151861,0,0,0,0
"120","AT","TR","1980",0,0,0.705429909430985,0.853489805675384,1573.43,0.33829865164892,5.23660152456738,0.171964940420622,0,0,0,0
"121","AT","GB","1980",0,0,0.911201990722941,3.38187610208325,1267.391,0.0267761349713368,7.23554709236179,1.93322030640373,0,0,0,0
"122","AT","US","1980",0,0,0.933157882523579,5.295164234131,7946.586,0.00171216630812043,7.11817826588697,3.55412197845,0,0,0,0
"123","BE","BR","1980",0,0,0.686890972731955,5.06890320851004,8977.309,0.395819643257459,6.17784705539865,0.626876857960692,0,0,0,0
"124","BE","CA","1980",0,0,0.430123755844653,4.91265389308949,6166.93,0.0211261938160484,6.60316221841291,0.773116078934514,0,0,0,1
"125","BE","CL","1980",0,0,0.565547593325716,13.8155115579638,11888.51,0.512474010622468,5.52241730038265,1.47428131417167,0,0,0,0
"126","BE","DK","1980",0,0,0.234104010604422,2.89037081345222,720.7948,0.0416882098973104,6.86472391852607,0.58282378088871,0,0,0,1
"127","BE","EG","1980",0,0,0.521588360004484,3.36729486446973,3200.353,0.441157276253863,5.04536201411577,1.76691762309387,0,0,0,0
"128","BE","FR","1980",0,0,0.0226031692654334,8.24826644770911,378.68075,0.00133117828918661,9.93867490221914,1.70039198084902,0,0,0,1
"129","BE","HU","1980",0,0,0.0215036291020736,1.38629361112036,1148.083,0.465377326959369,4.75984447156707,1.70554225860954,0,0,0,0
"130","BE","ID","1980",0,0,0.0815833259606575,1.38629361112036,11393.79,0.467194958480694,4.92492902871421,0.559499291228867,0,0,0,0
"131","BE","IE","1980",0,0,0.466660710137488,2.19722368844782,804.6477,0.0252106106582732,6.15425559832728,1.76332703985924,0,0,0,0
"132","BE","IR","1980",0,0,0.400410564780911,0,4148.886,0.465074709314451,6.26163842927866,0.29570083111992,0,0,0,0
"133","BE","IQ","1980",0,0,0.426608677707772,3.33220354588999,3781.067,0.518520170648046,6.59834819824331,0.880715608904971,0,0,0,0
"134","BE","IL","1980",0,0,1.54472599497931,5.5412625490805,3260.482,0.0617298503725294,6.41991738442409,1.61008285800273,0,0,0,0
"135","BE","IT","1980",0,0,0.430415132223837,7.0664659709907,995.9626,0.0367759654831762,8.67623762584069,1.32751460341277,0,0,0,1
"136","BE","JP","1980",0,0,0.80154154528705,5.11799281840528,9368.437,0.0228746158253218,7.45978424534596,2.1865794477229,0,0,0,0
"137","BE","KW","1980",0,0,0.0148985006668949,3.29583590304187,4338.214,0.474193313530886,5.68676387635238,1.48807737268397,0,0,0,0
"138","BE","LY","1980",0,0,0.0802703303628247,4.55387590212736,2296.031,0.508674132712694,4.94829041849136,1.13039454824383,0,0,0,0
"139","BE","NO","1980",0,0,0.160761996532237,4.86753345814839,1087.799,0.0124647506199872,7.02477055331854,0.677117219451873,0,0,0,1
"140","BE","NL","1980",0,0,0.116104404587668,6.41673128414681,141.4463,0.00019005986943077,9.96076375110585,0.432407652701766,0,0,0,1
"141","BE","PK","1980",0,0,0.42840691486618,2.70804926776938,5930.6955,0.494863492613833,4.55720346819362,1.67929117822468,0,0,0,0
"142","BE","PT","1980",0,0,0.339483807607877,0.693146680560321,1657.729,0.0189933767205889,6.05824879471317,1.34947532954376,0,0,0,1
"143","BE","KR","1980",0,0,0.554349100855301,4.65395935968183,8815.2025,0.437029911904122,5.58325684402208,0.662344750525161,0,0,0,0
"144","BE","ZA","1980",0,0,0.0127270830859048,3.89181931851929,9159.605,0.441452740874124,6.50304385178515,0.349588816496571,0,0,0,0
"145","BE","ES","1980",0,0,0.197093080235078,2.30258419299454,1299.581,0.00189861458210516,7.01342461694944,0.606480433323824,0,0,0,0
"146","BE","SE","1980",0,0,0.0799931793673068,5.05624481171823,1103.572,0.0404114199381778,7.62720294953621,0.11219366847628,0,0,0,0
"147","BE","CH","1980",0,0,0.46166824120863,6.27852042604252,497.7357,0.0341865737668228,8.10846285825817,0.0342590877855429,0,0,0,0
"148","BE","TR","1980",0,0,0.142334186231137,3.13549325940791,2442.998,0.338488711518351,5.40986764106245,0.611294268358026,0,0,0,1
"149","BE","GB","1980",0,0,0.348106267523093,7.37085916716654,399.55275,0.0269661948407676,9.29245717338331,1.49389097846632,0,0,0,1
"150","BE","US","1980",0,0,0.370062159323731,9.28414729921429,7096.715,0.0019022261775512,8.88116231403436,3.11479265051259,0,0,0,1
"151","BR","CA","1980",0,0,0.256767216887302,0.156249315420546,8219.514,0.374693449441411,7.2516818060737,0.146239220973822,0,0,0,0
"152","BR","CL","1980",0,0,1.25243856605767,18.8844147664738,3017.132,0.116654367365009,6.80633035316541,2.10115817213237,0,0,0,1
"153","BR","DK","1980",0,0,0.452786962127533,2.17853239505782,9692.3235,0.437507853154769,5.37828776391494,1.2097006388494,0,0,0,0
"154","BR","EG","1980",0,0,1.20847933273644,1.70160834404031,9698.8165,0.0453376329964035,4.12135971140747,2.39379448105456,0,0,0,0
"155","BR","FR","1980",0,0,0.664287803466522,3.17936323919907,8584.978,0.394488464968273,7.59322047853703,1.07351512288832,0,0,0,0
"156","BR","HU","1980",0,0,0.708394601834029,3.68260959738968,9617.008,0.0695576837019103,5.41492193030133,2.33241911657023,0,0,0,0
"157","BR","ID","1980",0,0,0.605307646771298,3.68260959738968,15994.88,0.0713753152232348,4.84084291827904,1.18637614918956,0,0,0,0
"158","BR","IE","1980",0,0,0.220230262594467,2.87167952006222,8641.501,0.370609032599186,3.96210758861855,2.39020389781993,0,0,0,0
"159","BR","IR","1980",0,0,1.08730153751287,5.06890320851004,11672.9,0.0692550660569922,6.78731947785269,0.922577689080612,0,0,0,0
"160","BR","IQ","1980",0,0,1.11349965043973,1.73669966262005,11041.13,0.122700527390587,8.44091645688892,1.50759246686566,0,0,0,0
"161","BR","IL","1980",0,0,2.23161696771127,0.472359340570456,10115.31,0.33408979288493,4.26080483856472,2.23695971596342,0,0,0,0
"162","BR","IT","1980",0,0,0.256475840508118,1.99756276248066,8855.038,0.359043677774283,7.26704938990646,0.700637745452074,0,0,0,0
"163","BR","JP","1980",0,0,0.114650572555095,0.0490896098952405,17931.71,0.372945027432137,7.96694390056988,1.55970258976221,0,0,0,0
"164","BR","KW","1980",0,0,0.70178947339885,1.77306730546817,11221.93,0.0783736702734265,6.81665813387069,2.11495423064467,0,0,0,0
"165","BR","LY","1980",0,0,0.606620642369131,0.515027306382684,8490.876,0.112854489455234,5.04831629686261,1.75727140620452,0,0,0,0
"166","BR","NO","1980",0,0,0.526128976199718,0.20136975036165,9929.546,0.408284393877446,5.63473599458948,1.30399407741256,0,0,0,0
"167","BR","NL","1980",0,0,0.570786568144288,1.34782807563677,9111.224,0.395629583388028,6.95030026829399,0.194469205258926,0,0,0,0
"168","BR","PK","1980",0,0,1.11529788759814,2.36085394074066,13362.06,0.0990438493563739,4.38368779168827,2.30616803618538,0,0,0,0
"169","BR","PT","1980",0,0,0.347407165124078,4.37575652794972,7275.412,0.37682626653687,5.30734152606265,1.97635218750446,0,0,0,0
"170","BR","KR","1980",0,0,1.24124007358726,0.414943848828205,17741.18,0.0412102686466629,3.89332938335828,1.28922160848585,0,0,0,0
"171","BR","ZA","1980",0,0,0.69961805581786,1.17708388999075,7280.527,0.0456330976166649,5.86998591300697,0.976465674457263,0,0,0,0
"172","BR","ES","1980",0,0,0.489797892496877,2.7663190155155,7696.928,0.397718257839564,6.73027316915168,0.0203964246368677,0,0,0,0
"173","BR","SE","1980",0,0,0.606897793364649,0.0126583967918066,10099.92,0.436231063195637,6.08941668840201,0.514683189484412,0,0,0,0
"174","BR","CH","1980",0,0,0.225222731523325,1.20961721753248,8880.709,0.430006217024282,6.29726949126789,0.661135945746235,0,0,0,0
"175","BR","TR","1980",0,0,0.829225158963092,1.93340994910213,10152.14,0.0573309317391084,3.69778968980016,1.23817112631872,0,0,0,0
"176","BR","GB","1980",0,0,1.03499724025505,2.3019559586565,8837.089,0.368853448416692,7.10769734542226,0.86701412050563,0,0,0,0
"177","BR","US","1980",0,0,1.05695313205569,4.21524409070425,7887.2,0.393917417079908,9.11582845247731,2.4879157925519,0,0,0,1
"178","CA","CL","1980",0,0,0.995671349170369,18.7281654510533,9073.41,0.49134781680642,5.11799381241676,2.24739739310619,0,0,0,0
"179","CA","DK","1980",0,0,0.196019745240231,2.02228307963728,6264.796,0.0628144037133588,5.3447714231895,1.35593985982322,0,0,0,1
"180","CA","EG","1980",0,0,0.951712115849137,1.54535902861976,9348.184,0.420031082437814,3.96802521445417,2.54003370202838,0,0,0,0
"181","CA","FR","1980",0,0,0.40752058657922,3.33561255461962,6326.645,0.0197950155268618,7.47562264311532,0.927275901914502,0,0,0,1
"182","CA","HU","1980",0,0,0.451627384946726,3.52636028196913,7261.935,0.444251133143321,3.80888220216273,2.47865833754405,0,0,0,0
"183","CA","ID","1980",0,0,0.348540429883995,3.52636028196913,14873.65,0.446068764664645,4.83071086190202,1.33261537016338,0,0,0,0
"184","CA","IE","1980",0,0,0.036536954292835,2.71543020464167,5370.004,0.00408441684222483,5.50121743420318,2.53644311879376,0,0,0,0
"185","CA","IR","1980",0,0,0.830534320625564,4.91265389308949,9950.3425,0.443948515498403,5.41343012908526,1.06881691005443,0,0,0,0
"186","CA","IQ","1980",0,0,0.856732433552425,1.58045034719951,9770.091,0.497393976831998,5.83188247728352,1.65383168783949,0,0,0,0
"187","CA","IL","1980",0,0,1.97484975082397,0.628608655991002,9395.7135,0.040603656556481,4.88658264542628,2.38319893693724,0,0,0,0
"188","CA","IT","1980",0,1,0.000291376379184527,2.15381207790121,7159.589,0.0156497716671278,7.37161507346738,0.554398524478252,0,0,0,1
"189","CA","JP","1980",0,0,0.371417789442397,0.205338925315786,9599.364,0.00174842200927339,8.90586475399727,1.41346336878838,0,0,0,0
"190","CA","KW","1980",0,0,0.445022256511548,1.61681799004763,10323.91,0.453067119714837,5.44285056055165,2.26119345161849,0,0,0,0
"191","CA","LY","1980",0,0,0.349853425481828,0.358777990962139,8213.784,0.487547938896645,3.78872481170809,1.90351062717834,0,0,0,0
"192","CA","NO","1980",0,0,0.269361759312416,0.0451204349411043,5908.4375,0.0335909444360356,6.18115470148259,1.45023329838639,0,0,0,1
"193","CA","NL","1980",0,1,0.314019351256985,1.50407739105732,6142.717,0.0209361339466176,6.71877156723442,0.340708426232748,0,0,0,1
"194","CA","PK","1980",0,0,0.858530670710833,2.20460462532012,11147.75,0.473737298797785,4.12874595673331,2.4524072571592,0,0,0,0
"195","CA","PT","1980",0,0,0.0906399482367755,4.21950721252917,5948.715,0.00213281709545954,4.8967944776725,2.12259140847828,0,0,0,1
"196","CA","KR","1980",0,0,0.984472856699954,0.25869453340766,9919.805,0.415903718088074,6.64535102671514,1.43546082945968,0,0,0,0
"197","CA","ZA","1980",0,0,0.442850838930558,1.02083457457021,13942.26,0.420326547058076,6.21620679981784,1.12270489543108,0,0,0,0
"198","CA","ES","1980",0,0,0.233030675609575,2.61006970009495,6357.972,0.0230248083981536,6.10038621433189,0.16663564561069,0,0,0,0
